a,b,c,d,e,f,g,h,i,j,k,l,auc,infer_time
1,0,0,1,0,1,0,0,1,0,0,1,0.535714269,0.384006739
1,0,0,1,0,1,0,0,1,0,1,0,0.535714269,0.3582654
1,0,0,1,0,1,0,0,1,0,1,1,0.535714269,0.333485126
1,0,0,1,0,1,0,0,1,1,0,0,0.535714269,0.373277664
1,0,0,1,0,1,0,0,1,1,0,1,0.535714269,0.378445148
1,0,0,1,0,1,0,0,1,1,1,0,0.535714269,0.346939564
1,0,0,1,0,1,0,0,1,1,1,1,0.535714269,0.397156715
1,0,0,1,0,1,0,1,0,0,0,0,0.464285702,0.337288857
1,0,0,1,0,1,0,1,0,0,0,1,0.464285702,0.361143589
1,0,0,1,0,1,0,1,0,0,1,0,0.464285702,0.329625368
1,0,0,1,0,1,0,1,0,0,1,1,0.464285702,0.345494986
1,0,0,1,0,1,0,1,0,1,0,0,0.464285702,0.39304328
1,0,0,1,0,1,0,1,0,1,0,1,0.464285702,0.333942175
1,0,0,1,0,1,0,1,0,1,1,0,0.464285702,0.33046484
1,0,0,1,0,1,0,1,0,1,1,1,0.464285702,0.347442627
1,0,0,1,0,1,0,1,1,0,0,0,0.464285702,0.360259056
1,0,0,1,0,1,0,1,1,0,0,1,0.464285702,0.342408419
1,0,0,1,0,1,0,1,1,0,1,0,0.464285702,0.366911411
1,0,0,1,0,1,0,1,1,0,1,1,0.464285702,0.358110189
1,0,0,1,0,1,0,1,1,1,0,0,0.464285702,0.361842871
1,0,0,1,0,1,0,1,1,1,0,1,0.464285702,0.35544157
1,0,0,1,0,1,0,1,1,1,1,0,0.464285702,0.363801718
1,0,0,1,0,1,0,1,1,1,1,1,0.464285702,0.360800266
1,0,0,1,0,1,1,0,0,0,0,0,0.535714269,0.766838551
1,0,0,1,0,1,1,0,0,0,0,1,0.535714269,0.761874199
1,0,0,1,0,1,1,0,0,0,1,0,0.535714269,0.835071087
1,0,0,1,0,1,1,0,0,0,1,1,0.535714269,0.762797594
1,0,0,1,0,1,1,0,0,1,0,0,0.535714269,0.757750273
1,0,0,1,0,1,1,0,0,1,0,1,0.535714269,0.779541254
1,0,0,1,0,1,1,0,0,1,1,0,0.535714269,0.782856703
1,0,0,1,0,1,1,0,0,1,1,1,0.535714269,0.78436017
1,0,0,1,0,1,1,0,1,0,0,0,0.535714269,0.833039522
1,0,0,1,0,1,1,0,1,0,0,1,0.535714269,0.860131741
1,0,0,1,0,1,1,0,1,0,1,0,0.535714269,0.799845219
1,0,0,1,0,1,1,0,1,0,1,1,0.535714269,0.756395817
1,0,0,1,0,1,1,0,1,1,0,0,0.535714269,0.761090517
1,0,0,1,0,1,1,0,1,1,0,1,0.535714269,0.780337334
1,0,0,1,0,1,1,0,1,1,1,0,0.535714269,0.730124474
1,0,0,1,0,1,1,0,1,1,1,1,0.535714269,0.819097042
1,0,0,1,0,1,1,1,0,0,0,0,0.464285702,0.765358925
1,0,0,1,0,1,1,1,0,0,0,1,0.464285702,0.804842949
1,0,0,1,0,1,1,1,0,0,1,0,0.464285702,0.785618544
1,0,0,1,0,1,1,1,0,0,1,1,0.464285702,0.803447247
1,0,0,1,0,1,1,1,0,1,0,0,0.464285702,0.818645239
1,0,0,1,0,1,1,1,0,1,0,1,0.464285702,0.785840988
1,0,0,1,0,1,1,1,0,1,1,0,0.464285702,0.72787261
1,0,0,1,0,1,1,1,0,1,1,1,0.464285702,0.738061666
1,0,0,1,0,1,1,1,1,0,0,0,0.464285702,0.814130306
1,0,0,1,0,1,1,1,1,0,0,1,0.464285702,0.744766951
1,0,0,1,0,1,1,1,1,0,1,0,0.464285702,0.799819469
1,0,0,1,0,1,1,1,1,0,1,1,0.464285702,0.765447617
1,0,0,1,0,1,1,1,1,1,0,0,0.464285702,0.779229403
1,0,0,1,0,1,1,1,1,1,0,1,0.464285702,0.773902893
1,0,0,1,0,1,1,1,1,1,1,0,0.464285702,0.796087503
1,0,0,1,0,1,1,1,1,1,1,1,0.464285702,0.800956964
1,0,0,1,1,0,0,0,0,0,0,0,0.535714269,0.236022949
1,0,0,1,1,0,0,0,0,0,0,1,0.535714269,0.242262363
1,0,0,1,1,0,0,0,0,0,1,0,0.535714269,0.24305892
1,0,0,1,1,0,0,0,0,0,1,1,0.535714269,0.268747091
1,0,0,1,1,0,0,0,0,1,0,0,0.535714269,0.220300436
1,0,0,1,1,0,0,0,0,1,0,1,0.535714269,0.265555382
1,0,0,1,1,0,0,0,0,1,1,0,0.535714269,0.253073692
1,0,0,1,1,0,0,0,0,1,1,1,0.535714269,0.233012676
1,0,0,1,1,0,0,0,1,0,0,0,0.535714269,0.231292486
1,0,0,1,1,0,0,0,1,0,0,1,0.535714269,0.234801054
1,0,0,1,1,0,0,0,1,0,1,0,0.535714269,0.24047637
1,0,0,1,1,0,0,0,1,0,1,1,0.535714269,0.215983868
1,0,0,1,1,0,0,0,1,1,0,0,0.535714269,0.257703543
1,0,0,1,1,0,0,0,1,1,0,1,0.535714269,0.256185055
1,0,0,1,1,0,0,0,1,1,1,0,0.535714269,0.218271971
1,0,0,1,1,0,0,0,1,1,1,1,0.535714269,0.248716116
1,0,0,1,1,0,0,1,0,0,0,0,0.464285702,0.217958212
1,0,0,1,1,0,0,1,0,0,0,1,0.464285702,0.238707542
1,0,0,1,1,0,0,1,0,0,1,0,0.464285702,0.23642993
1,0,0,1,1,0,0,1,0,0,1,1,0.464285702,0.217342854
1,0,0,1,1,0,0,1,0,1,0,0,0.464285702,0.234498262
1,0,0,1,1,0,0,1,0,1,0,1,0.464285702,0.228323698
1,0,0,1,1,0,0,1,0,1,1,0,0.464285702,0.254323721
1,0,0,1,1,0,0,1,0,1,1,1,0.464285702,0.218743086
1,0,0,1,1,0,0,1,1,0,0,0,0.464285702,0.259501219
1,0,0,1,1,0,0,1,1,0,0,1,0.464285702,0.30004096
1,0,0,1,1,0,0,1,1,0,1,0,0.464285702,0.26384306
1,0,0,1,1,0,0,1,1,0,1,1,0.464285702,0.286219835
1,0,0,1,1,0,0,1,1,1,0,0,0.464285702,0.244776487
1,0,0,1,1,0,0,1,1,1,0,1,0.464285702,0.236161947
1,0,0,1,1,0,0,1,1,1,1,0,0.464285702,0.28394413
1,0,0,1,1,0,0,1,1,1,1,1,0.464285702,0.233275175
1,0,0,1,1,0,1,0,0,0,0,0,0.535714269,0.308190823
1,0,0,1,1,0,1,0,0,0,0,1,0.535714269,0.343743563
1,0,0,1,1,0,1,0,0,0,1,0,0.535714269,0.316523075
1,0,0,1,1,0,1,0,0,0,1,1,0.535714269,0.372160196
1,0,0,1,1,0,1,0,0,1,0,0,0.535714269,0.303219557
1,0,0,1,1,0,1,0,0,1,0,1,0.535714269,0.329844713
1,0,0,1,1,0,1,0,0,1,1,0,0.535714269,0.308172464
1,0,0,1,1,0,1,0,0,1,1,1,0.535714269,0.332853079
1,0,0,1,1,0,1,0,1,0,0,0,0.535714269,0.339381695
1,0,0,1,1,0,1,0,1,0,0,1,0.535714269,0.350272179
1,0,0,1,1,0,1,0,1,0,1,0,0.535714269,0.310151339
1,0,0,1,1,0,1,0,1,0,1,1,0.535714269,0.326847076
1,0,0,1,1,0,1,0,1,1,0,0,0.535714269,0.333261251
1,0,0,1,1,0,1,0,1,1,0,1,0.535714269,0.295190811
1,0,0,1,1,0,1,0,1,1,1,0,0.535714269,0.324930906
1,0,0,1,1,0,1,0,1,1,1,1,0.535714269,0.314310312
1,0,0,1,1,0,1,1,0,0,0,0,0.464285702,0.32728219
1,0,0,1,1,0,1,1,0,0,0,1,0.464285702,0.310775995
1,0,0,1,1,0,1,1,0,0,1,0,0.464285702,0.325191736
1,0,0,1,1,0,1,1,0,0,1,1,0.464285702,0.336729288
1,0,0,1,1,0,1,1,0,1,0,0,0.464285702,0.323766947
1,0,0,1,1,0,1,1,0,1,0,1,0.464285702,0.325858116
1,0,0,1,1,0,1,1,0,1,1,0,0.464285702,0.312694788
1,0,0,1,1,0,1,1,0,1,1,1,0.464285702,0.318958044
1,0,0,1,1,0,1,1,1,0,0,0,0.464285702,0.324300051
1,0,0,1,1,0,1,1,1,0,0,1,0.464285702,0.329294205
1,0,0,1,1,0,1,1,1,0,1,0,0.464285702,0.334768057
1,0,0,1,1,0,1,1,1,0,1,1,0.464285702,0.317276716
1,0,0,1,1,0,1,1,1,1,0,0,0.464285702,0.297770262
1,0,0,1,1,0,1,1,1,1,0,1,0.464285702,0.306233168
1,0,0,1,1,0,1,1,1,1,1,0,0.464285702,0.36365056
1,0,0,1,1,0,1,1,1,1,1,1,0.464285702,0.304311991
1,0,0,1,1,1,0,0,0,0,0,0,0.178571433,0.43022871
1,0,0,1,1,1,0,0,0,0,0,1,0.178571433,0.442492008
1,0,0,1,1,1,0,0,0,0,1,0,0.178571433,0.37938714
1,0,0,1,1,1,0,0,0,0,1,1,0.178571433,0.3914783
1,0,0,1,1,1,0,0,0,1,0,0,0.178571433,0.38822937
1,0,0,1,1,1,0,0,0,1,0,1,0.178571433,0.40756321
1,0,0,1,1,1,0,0,0,1,1,0,0.178571433,0.39118433
1,0,0,1,1,1,0,0,0,1,1,1,0.178571433,0.415379763
1,0,0,1,1,1,0,0,1,0,0,0,0.178571433,0.373511553
1,0,0,1,1,1,0,0,1,0,0,1,0.178571433,0.422003031
1,0,0,1,1,1,0,0,1,0,1,0,0.178571433,0.422812939
1,0,0,1,1,1,0,0,1,0,1,1,0.178571433,0.369356632
1,0,0,1,1,1,0,0,1,1,0,0,0.178571433,0.390653133
1,0,0,1,1,1,0,0,1,1,0,1,0.178571433,0.42806983
1,0,0,1,1,1,0,0,1,1,1,0,0.178571433,0.431096315
1,0,0,1,1,1,0,0,1,1,1,1,0.178571433,0.384204865
1,0,0,1,1,1,0,1,0,0,0,0,0.464285702,0.392938375
1,0,0,1,1,1,0,1,0,0,0,1,0.464285702,0.403015375
1,0,0,1,1,1,0,1,0,0,1,0,0.464285702,0.419607878
1,0,0,1,1,1,0,1,0,0,1,1,0.464285702,0.40611124
1,0,0,1,1,1,0,1,0,1,0,0,0.464285702,0.437449694
1,0,0,1,1,1,0,1,0,1,0,1,0.464285702,0.424063444
1,0,0,1,1,1,0,1,0,1,1,0,0.464285702,0.392281532
1,0,0,1,1,1,0,1,0,1,1,1,0.464285702,0.384335995
1,0,0,1,1,1,0,1,1,0,0,0,0.464285702,0.376900911
1,0,0,1,1,1,0,1,1,0,0,1,0.464285702,0.413917303
1,0,0,1,1,1,0,1,1,0,1,0,0.464285702,0.409736395
1,0,0,1,1,1,0,1,1,0,1,1,0.464285702,0.408366442
1,0,0,1,1,1,0,1,1,1,0,0,0.464285702,0.421311617
1,0,0,1,1,1,0,1,1,1,0,1,0.464285702,0.406403303
1,0,0,1,1,1,0,1,1,1,1,0,0.464285702,0.391627789
1,0,0,1,1,1,0,1,1,1,1,1,0.464285702,0.459806681
1,0,0,1,1,1,1,0,0,0,0,0,0.535714269,0.784249783
1,0,0,1,1,1,1,0,0,0,0,1,0.535714269,0.853466034
1,0,0,1,1,1,1,0,0,0,1,0,0.535714269,0.800993919
1,0,0,1,1,1,1,0,0,0,1,1,0.535714269,0.806156397
1,0,0,1,1,1,1,0,0,1,0,0,0.535714269,0.807325125
1,0,0,1,1,1,1,0,0,1,0,1,0.535714269,0.794618845
1,0,0,1,1,1,1,0,0,1,1,0,0.535714269,0.806568861
1,0,0,1,1,1,1,0,0,1,1,1,0.535714269,0.824906826
1,0,0,1,1,1,1,0,1,0,0,0,0.535714269,0.935076237
1,0,0,1,1,1,1,0,1,0,0,1,0.535714269,0.826628208
1,0,0,1,1,1,1,0,1,0,1,0,0.535714269,0.885583878
1,0,0,1,1,1,1,0,1,0,1,1,0.535714269,0.855242491
1,0,0,1,1,1,1,0,1,1,0,0,0.535714269,0.861224174
1,0,0,1,1,1,1,0,1,1,0,1,0.535714269,0.936457157
1,0,0,1,1,1,1,0,1,1,1,0,0.535714269,0.889835596
1,0,0,1,1,1,1,0,1,1,1,1,0.535714269,0.875804663
1,0,0,1,1,1,1,1,0,0,0,0,0.464285702,0.827560663
1,0,0,1,1,1,1,1,0,0,0,1,0.464285702,0.904623985
1,0,0,1,1,1,1,1,0,0,1,0,0.464285702,0.85344243
1,0,0,1,1,1,1,1,0,0,1,1,0.464285702,0.846458435
1,0,0,1,1,1,1,1,0,1,0,0,0.464285702,0.829274178
1,0,0,1,1,1,1,1,0,1,0,1,0.464285702,0.867769241
1,0,0,1,1,1,1,1,0,1,1,0,0.464285702,0.816630125
1,0,0,1,1,1,1,1,0,1,1,1,0.464285702,0.844451904
1,0,0,1,1,1,1,1,1,0,0,0,0.464285702,0.911578178
1,0,0,1,1,1,1,1,1,0,0,1,0.464285702,0.917679548
1,0,0,1,1,1,1,1,1,0,1,0,0.464285702,0.759556293
1,0,0,1,1,1,1,1,1,0,1,1,0.464285702,0.812340021
1,0,0,1,1,1,1,1,1,1,0,0,0.464285702,0.794429302
1,0,0,1,1,1,1,1,1,1,0,1,0.464285702,0.800798178
1,0,0,1,1,1,1,1,1,1,1,0,0.464285702,0.834064722
1,0,0,1,1,1,1,1,1,1,1,1,0.464285702,0.866584301
1,0,1,0,0,0,0,0,0,0,0,0,0.464285702,0.071788073
1,0,1,0,0,0,0,0,0,0,0,1,0.464285702,0.090989351
1,0,1,0,0,0,0,0,0,0,1,0,0.464285702,0.074086428
1,0,1,0,0,0,0,0,0,0,1,1,0.464285702,0.073475599
1,0,1,0,0,0,0,0,0,1,0,0,0.464285702,0.075042248
1,0,1,0,0,0,0,0,0,1,0,1,0.464285702,0.091572285
1,0,1,0,0,0,0,0,0,1,1,0,0.464285702,0.077515364
1,0,1,0,0,0,0,0,0,1,1,1,0.464285702,0.074505806
1,0,1,0,0,0,0,0,1,0,0,0,0.464285702,0.083798409
1,0,1,0,0,0,0,0,1,0,0,1,0.464285702,0.081763029
1,0,1,0,0,0,0,0,1,0,1,0,0.464285702,0.075863361
1,0,1,0,0,0,0,0,1,0,1,1,0.464285702,0.082864285
1,0,1,0,0,0,0,0,1,1,0,0,0.464285702,0.082808018
1,0,1,0,0,0,0,0,1,1,0,1,0.464285702,0.081542492
1,0,1,0,0,0,0,0,1,1,1,0,0.464285702,0.083188057
1,0,1,0,0,0,0,0,1,1,1,1,0.464285702,0.09351635
1,0,1,0,0,0,0,1,0,0,0,0,0.464285702,0.080705404
1,0,1,0,0,0,0,1,0,0,0,1,0.464285702,0.072355986
1,0,1,0,0,0,0,1,0,0,1,0,0.464285702,0.074013233
1,0,1,0,0,0,0,1,0,0,1,1,0.464285702,0.074568748
1,0,1,0,0,0,0,1,0,1,0,0,0.464285702,0.075641632
1,0,1,0,0,0,0,1,0,1,0,1,0.464285702,0.08470583
1,0,1,0,0,0,0,1,0,1,1,0,0.464285702,0.075313807
1,0,1,0,0,0,0,1,0,1,1,1,0.464285702,0.072295904
1,0,1,0,0,0,0,1,1,0,0,0,0.464285702,0.072388172
1,0,1,0,0,0,0,1,1,0,0,1,0.464285702,0.07280159
1,0,1,0,0,0,0,1,1,0,1,0,0.464285702,0.08205843
1,0,1,0,0,0,0,1,1,0,1,1,0.464285702,0.076016188
1,0,1,0,0,0,0,1,1,1,0,0,0.464285702,0.075909138
1,0,1,0,0,0,0,1,1,1,0,1,0.464285702,0.07876873
1,0,1,0,0,0,0,1,1,1,1,0,0.464285702,0.082659006
1,0,1,0,0,0,0,1,1,1,1,1,0.464285702,0.073157787
1,0,1,0,0,0,1,0,0,0,0,0,0.535714269,0.087792158
1,0,1,0,0,0,1,0,0,0,0,1,0.535714269,0.080163479
1,0,1,0,0,0,1,0,0,0,1,0,0.535714269,0.079879999
1,0,1,0,0,0,1,0,0,0,1,1,0.535714269,0.079473972
1,0,1,0,0,0,1,0,0,1,0,0,0.535714269,0.09235692
1,0,1,0,0,0,1,0,0,1,0,1,0.535714269,0.090537786
1,0,1,0,0,0,1,0,0,1,1,0,0.535714269,0.087614059
1,0,1,0,0,0,1,0,0,1,1,1,0.535714269,0.100718021
1,0,1,0,0,0,1,0,1,0,0,0,0.535714269,0.085920572
1,0,1,0,0,0,1,0,1,0,0,1,0.535714269,0.093437433
1,0,1,0,0,0,1,0,1,0,1,0,0.535714269,0.085941315
1,0,1,0,0,0,1,0,1,0,1,1,0.535714269,0.086727381
1,0,1,0,0,0,1,0,1,1,0,0,0.535714269,0.080840588
1,0,1,0,0,0,1,0,1,1,0,1,0.535714269,0.089064837
1,0,1,0,0,0,1,0,1,1,1,0,0.535714269,0.087184668
1,0,1,0,0,0,1,0,1,1,1,1,0.535714269,0.091410875
1,0,1,0,0,0,1,1,0,0,0,0,0.464285702,0.080048323
1,0,1,0,0,0,1,1,0,0,0,1,0.464285702,0.090600491
1,0,1,0,0,0,1,1,0,0,1,0,0.464285702,0.084472656
1,0,1,0,0,0,1,1,0,0,1,1,0.464285702,0.081728458
1,0,1,0,0,0,1,1,0,1,0,0,0.464285702,0.077598095
1,0,1,0,0,0,1,1,0,1,0,1,0.464285702,0.094058514
1,0,1,0,0,0,1,1,0,1,1,0,0.464285702,0.087543488
1,0,1,0,0,0,1,1,0,1,1,1,0.464285702,0.094375134
1,0,1,0,0,0,1,1,1,0,0,0,0.464285702,0.088052988
1,0,1,0,0,0,1,1,1,0,0,1,0.464285702,0.095491409
1,0,1,0,0,0,1,1,1,0,1,0,0.464285702,0.0834167
1,0,1,0,0,0,1,1,1,0,1,1,0.464285702,0.088234901
1,0,1,0,0,0,1,1,1,1,0,0,0.464285702,0.091231823
1,0,1,0,0,0,1,1,1,1,0,1,0.464285702,0.082720757
1,0,1,0,0,0,1,1,1,1,1,0,0.464285702,0.094363451
1,0,1,0,0,0,1,1,1,1,1,1,0.464285702,0.086150885
1,0,1,0,0,1,0,0,0,0,0,0,0.535714269,0.180793524
1,0,1,0,0,1,0,0,0,0,0,1,0.535714269,0.170887947
1,0,1,0,0,1,0,0,0,0,1,0,0.535714269,0.15891242
1,0,1,0,0,1,0,0,0,0,1,1,0.535714269,0.180939913
1,0,1,0,0,1,0,0,0,1,0,0,0.535714269,0.185653687
1,0,1,0,0,1,0,0,0,1,0,1,0.535714269,0.167870045
1,0,1,0,0,1,0,0,0,1,1,0,0.535714269,0.162282705
1,0,1,0,0,1,0,0,0,1,1,1,0.535714269,0.165377617
1,0,1,0,0,1,0,0,1,0,0,0,0.535714269,0.177105188
1,0,1,0,0,1,0,0,1,0,0,1,0.535714269,0.162599802
1,0,1,0,0,1,0,0,1,0,1,0,0.535714269,0.159250498
1,0,1,0,0,1,0,0,1,0,1,1,0.535714269,0.180051565
1,0,1,0,0,1,0,0,1,1,0,0,0.535714269,0.164595604
1,0,1,0,0,1,0,0,1,1,0,1,0.535714269,0.161581755
1,0,1,0,0,1,0,0,1,1,1,0,0.535714269,0.160191059
1,0,1,0,0,1,0,0,1,1,1,1,0.535714269,0.183650494
1,0,1,0,0,1,0,1,0,0,0,0,0.464285702,0.187285185
1,0,1,0,0,1,0,1,0,0,0,1,0.464285702,0.176038265
1,0,1,0,0,1,0,1,0,0,1,0,0.464285702,0.159433842
1,0,1,0,0,1,0,1,0,0,1,1,0.464285702,0.200582981
1,0,1,0,0,1,0,1,0,1,0,0,0.464285702,0.181976557
1,0,1,0,0,1,0,1,0,1,0,1,0.464285702,0.19449091
1,0,1,0,0,1,0,1,0,1,1,0,0.464285702,0.184606791
1,0,1,0,0,1,0,1,0,1,1,1,0.464285702,0.201971769
1,0,1,0,0,1,0,1,1,0,0,0,0.464285702,0.168271065
1,0,1,0,0,1,0,1,1,0,0,1,0.464285702,0.180274725
1,0,1,0,0,1,0,1,1,0,1,0,0.464285702,0.183140039
1,0,1,0,0,1,0,1,1,0,1,1,0.464285702,0.171872139
1,0,1,0,0,1,0,1,1,1,0,0,0.464285702,0.168890715
1,0,1,0,0,1,0,1,1,1,0,1,0.464285702,0.160707712
1,0,1,0,0,1,0,1,1,1,1,0,0.464285702,0.181150913
1,0,1,0,0,1,0,1,1,1,1,1,0.464285702,0.17709589
1,0,1,0,0,1,1,0,0,0,0,0,0.535714269,0.245312214
1,0,1,0,0,1,1,0,0,0,0,1,0.535714269,0.245680094
1,0,1,0,0,1,1,0,0,0,1,0,0.535714269,0.223919153
1,0,1,0,0,1,1,0,0,0,1,1,0.535714269,0.219597816
1,0,1,0,0,1,1,0,0,1,0,0,0.535714269,0.221616983
1,0,1,0,0,1,1,0,0,1,0,1,0.535714269,0.222985029
1,0,1,0,0,1,1,0,0,1,1,0,0.535714269,0.225180626
1,0,1,0,0,1,1,0,0,1,1,1,0.535714269,0.214825869
1,0,1,0,0,1,1,0,1,0,0,0,0.535714269,0.209843636
1,0,1,0,0,1,1,0,1,0,0,1,0.535714269,0.232062578
1,0,1,0,0,1,1,0,1,0,1,0,0.535714269,0.215304136
1,0,1,0,0,1,1,0,1,0,1,1,0.535714269,0.204250097
1,0,1,0,0,1,1,0,1,1,0,0,0.535714269,0.234138727
1,0,1,0,0,1,1,0,1,1,0,1,0.535714269,0.216168642
1,0,1,0,0,1,1,0,1,1,1,0,0.535714269,0.212493181
1,0,1,0,0,1,1,0,1,1,1,1,0.535714269,0.205648661
1,0,1,0,0,1,1,1,0,0,0,0,0.464285702,0.21349144
1,0,1,0,0,1,1,1,0,0,0,1,0.464285702,0.210379362
1,0,1,0,0,1,1,1,0,0,1,0,0.464285702,0.20587945
1,0,1,0,0,1,1,1,0,0,1,1,0.464285702,0.230938673
1,0,1,0,0,1,1,1,0,1,0,0,0.464285702,0.217158079
1,0,1,0,0,1,1,1,0,1,0,1,0.464285702,0.238266706
1,0,1,0,0,1,1,1,0,1,1,0,0.464285702,0.231618166
1,0,1,0,0,1,1,1,0,1,1,1,0.464285702,0.253016233
1,0,1,0,0,1,1,1,1,0,0,0,0.464285702,0.216993332
1,0,1,0,0,1,1,1,1,0,0,1,0.464285702,0.240493059
1,0,1,0,0,1,1,1,1,0,1,0,0.464285702,0.239497662
1,0,1,0,0,1,1,1,1,0,1,1,0.464285702,0.234177113
1,0,1,0,0,1,1,1,1,1,0,0,0.464285702,0.233989239
1,0,1,0,0,1,1,1,1,1,0,1,0.464285702,0.229058504
1,0,1,0,0,1,1,1,1,1,1,0,0.464285702,0.215043783
1,0,1,0,0,1,1,1,1,1,1,1,0.464285702,0.219686031
1,0,1,0,1,0,0,0,0,0,0,0,0.464285702,0.099422216
1,0,1,0,1,0,0,0,0,0,0,1,0.464285702,0.081470251
1,0,1,0,1,0,0,0,0,0,1,0,0.464285702,0.079396486
1,0,1,0,1,0,0,0,0,0,1,1,0.464285702,0.081010103
1,0,1,0,1,0,0,0,0,1,0,0,0.464285702,0.080089092
1,0,1,0,1,0,0,0,0,1,0,1,0.464285702,0.09160471
1,0,1,0,1,0,0,0,0,1,1,0,0.464285702,0.088633537
1,0,1,0,1,0,0,0,0,1,1,1,0.464285702,0.086751461
1,0,1,0,1,0,0,0,1,0,0,0,0.464285702,0.080636263
1,0,1,0,1,0,0,0,1,0,0,1,0.464285702,0.080883265
1,0,1,0,1,0,0,0,1,0,1,0,0.464285702,0.09335351
1,0,1,0,1,0,0,0,1,0,1,1,0.464285702,0.098735809
1,0,1,0,1,0,0,0,1,1,0,0,0.464285702,0.11286974
1,0,1,0,1,0,0,0,1,1,0,1,0.464285702,0.087356567
1,0,1,0,1,0,0,0,1,1,1,0,0.464285702,0.089857817
1,0,1,0,1,0,0,0,1,1,1,1,0.464285702,0.104616165
1,0,1,0,1,0,0,1,0,0,0,0,0.464285702,0.091293097
1,0,1,0,1,0,0,1,0,0,0,1,0.464285702,0.092969418
1,0,1,0,1,0,0,1,0,0,1,0,0.464285702,0.093569279
1,0,1,0,1,0,0,1,0,0,1,1,0.464285702,0.093102932
1,0,1,0,1,0,0,1,0,1,0,0,0.464285702,0.087801218
1,0,1,0,1,0,0,1,0,1,0,1,0.464285702,0.084873438
1,0,1,0,1,0,0,1,0,1,1,0,0.464285702,0.083926678
1,0,1,0,1,0,0,1,0,1,1,1,0.464285702,0.082499266
1,0,1,0,1,0,0,1,1,0,0,0,0.464285702,0.080764294
1,0,1,0,1,0,0,1,1,0,0,1,0.464285702,0.095141172
1,0,1,0,1,0,0,1,1,0,1,0,0.464285702,0.083481789
1,0,1,0,1,0,0,1,1,0,1,1,0.464285702,0.092907429
1,0,1,0,1,0,0,1,1,1,0,0,0.464285702,0.085772276
1,0,1,0,1,0,0,1,1,1,0,1,0.464285702,0.083798647
1,0,1,0,1,0,0,1,1,1,1,0,0.464285702,0.092926025
1,0,1,0,1,0,0,1,1,1,1,1,0.464285702,0.092379808
1,0,1,0,1,0,1,0,0,0,0,0,0.535714269,0.133763313
1,0,1,0,1,0,1,0,0,0,0,1,0.535714269,0.100088358
1,0,1,0,1,0,1,0,0,0,1,0,0.535714269,0.094911337
1,0,1,0,1,0,1,0,0,0,1,1,0.535714269,0.104300022
1,0,1,0,1,0,1,0,0,1,0,0,0.535714269,0.092158794
1,0,1,0,1,0,1,0,0,1,0,1,0.535714269,0.088694572
1,0,1,0,1,0,1,0,0,1,1,0,0.535714269,0.090760946
1,0,1,0,1,0,1,0,0,1,1,1,0.535714269,0.101893425
1,0,1,0,1,0,1,0,1,0,0,0,0.535714269,0.105575323
1,0,1,0,1,0,1,0,1,0,0,1,0.535714269,0.092352629
1,0,1,0,1,0,1,0,1,0,1,0,0.535714269,0.106171608
1,0,1,0,1,0,1,0,1,0,1,1,0.535714269,0.092912436
1,0,1,0,1,0,1,0,1,1,0,0,0.535714269,0.090767145
1,0,1,0,1,0,1,0,1,1,0,1,0.535714269,0.088347435
1,0,1,0,1,0,1,0,1,1,1,0,0.535714269,0.095413208
1,0,1,0,1,0,1,0,1,1,1,1,0.535714269,0.089788437
1,0,1,0,1,0,1,1,0,0,0,0,0.464285702,0.087703228
1,0,1,0,1,0,1,1,0,0,0,1,0.464285702,0.092562437
1,0,1,0,1,0,1,1,0,0,1,0,0.464285702,0.086078167
1,0,1,0,1,0,1,1,0,0,1,1,0.464285702,0.096259832
1,0,1,0,1,0,1,1,0,1,0,0,0.464285702,0.092391491
1,0,1,0,1,0,1,1,0,1,0,1,0.464285702,0.096225977
1,0,1,0,1,0,1,1,0,1,1,0,0.464285702,0.089332581
1,0,1,0,1,0,1,1,0,1,1,1,0.464285702,0.101145267
1,0,1,0,1,0,1,1,1,0,0,0,0.464285702,0.105686903
1,0,1,0,1,0,1,1,1,0,0,1,0.464285702,0.126717091
1,0,1,0,1,0,1,1,1,0,1,0,0.464285702,0.10489583
1,0,1,0,1,0,1,1,1,0,1,1,0.464285702,0.098812819
1,0,1,0,1,0,1,1,1,1,0,0,0.464285702,0.103641987
1,0,1,0,1,0,1,1,1,1,0,1,0.464285702,0.092461348
1,0,1,0,1,0,1,1,1,1,1,0,0.464285702,0.099665165
1,0,1,0,1,0,1,1,1,1,1,1,0.464285702,0.090540886
1,0,1,0,1,1,0,0,0,0,0,0,0.535714269,0.193910122
1,0,1,0,1,1,0,0,0,0,0,1,0.535714269,0.191129923
1,0,1,0,1,1,0,0,0,0,1,0,0.535714269,0.173022509
1,0,1,0,1,1,0,0,0,0,1,1,0.535714269,0.183631897
1,0,1,0,1,1,0,0,0,1,0,0,0.535714269,0.172993183
1,0,1,0,1,1,0,0,0,1,0,1,0.535714269,0.173223019
1,0,1,0,1,1,0,0,0,1,1,0,0.535714269,0.172567129
1,0,1,0,1,1,0,0,0,1,1,1,0.535714269,0.174057007
1,0,1,0,1,1,0,0,1,0,0,0,0.535714269,0.188988924
1,0,1,0,1,1,0,0,1,0,0,1,0.535714269,0.175563812
1,0,1,0,1,1,0,0,1,0,1,0,0.535714269,0.193167686
1,0,1,0,1,1,0,0,1,0,1,1,0.535714269,0.182287931
1,0,1,0,1,1,0,0,1,1,0,0,0.535714269,0.172204494
